ID_Inscricao,Municipio,UF,Score_Escolaridade_Mae,Tem_Internet,Score_Internet,Nota_Enem,ISE,pib_per_capta,Score_Renda,Nota_Esperada,IVA,latitude,longitude
5307174266,Manaus,AM,1,Não,0,362,0.67,61855.15,1,500.64,-138.6366586,-2.625918589,-60.25963252
8147143908,Fortaleza,CE,3,Sim,1,701,3.33,35796.74,4,610.32,90.6782308,-3.785866303,-38.52800282
4857412508,São Paulo,SP,0,Não,0,578,0.33,93156.23,1,487.51,90.48939253,-23.65005094,-46.64809546
7712304751,Belo Horizonte,MG,3,Sim,1,634,3,56227.29,3,596.97,37.03088401,-19.90269606,-43.9599942
1722673113,Manaus,AM,0,Sim,1,473,0.33,61855.15,0,486.86,-13.85811962,-2.625918589,-60.25963252
3535860828,Fortaleza,CE,2,Sim,1,598,2,35796.74,2,555.21,42.79238684,-3.785866303,-38.52800282
5317791458,Manaus,AM,3,Sim,1,532,2.67,61855.15,2,583.31,-51.30789269,-2.625918589,-60.25963252
6724977717,São Paulo,SP,1,Sim,1,375,1,93156.23,1,515.07,-140.0676855,-23.65005094,-46.64809546
6172165497,Manaus,AM,2,Sim,1,721,2,61855.15,2,555.75,165.2491853,-2.625918589,-60.25963252
5213489575,Belo Horizonte,MG,1,Não,0,429,0.67,56227.29,1,500.52,-71.51934291,-19.90269606,-43.9599942
9859324275,Manaus,AM,0,Sim,1,394,0.33,61855.15,0,486.86,-92.85811962,-2.625918589,-60.25963252
3788416355,Rio de Janeiro,RJ,0,Sim,1,465,0.33,67371.97,0,486.97,-21.97312076,-22.92316461,-43.45109396
1107974278,São Paulo,SP,1,Não,0,596,0.33,93156.23,0,487.51,108.4893925,-23.65005094,-46.64809546
8182382889,Fortaleza,CE,0,Sim,1,461,0.67,35796.74,1,500.09,-39.09345712,-3.785866303,-38.52800282
4312807676,Rio de Janeiro,RJ,3,Sim,1,545,3,67371.97,3,597.2,-52.20143284,-22.92316461,-43.45109396
6187335345,Belo Horizonte,MG,3,Sim,1,768,3.33,56227.29,4,610.75,157.252345,-19.90269606,-43.9599942
1173216715,São Paulo,SP,2,Sim,1,654,2.33,93156.23,3,570.18,83.81815847,-23.65005094,-46.64809546
9529472890,São Paulo,SP,0,Não,0,335,0.33,93156.23,1,487.51,-152.5106075,-23.65005094,-46.64809546
6759956247,Fortaleza,CE,4,Sim,1,855,3.67,35796.74,4,624.1,230.8996918,-3.785866303,-38.52800282
6055698173,São Paulo,SP,2,Sim,1,707,2.33,93156.23,3,570.18,136.8181585,-23.65005094,-46.64809546
2986934641,Manaus,AM,2,Sim,1,648,2,61855.15,2,555.75,92.24918533,-2.625918589,-60.25963252
9704510415,Manaus,AM,3,Sim,1,650,2.67,61855.15,2,583.31,66.69210731,-2.625918589,-60.25963252
4564963213,Belo Horizonte,MG,4,Sim,1,727,7.67,56227.29,16,789.87,-62.86866213,-19.90269606,-43.9599942
1847457035,Fortaleza,CE,4,Sim,1,692,7.67,35796.74,16,789.44,-97.44277633,-3.785866303,-38.52800282
5293711608,São Paulo,SP,2,Sim,1,691,2.33,93156.23,3,570.18,120.8181585,-23.65005094,-46.64809546
4392442715,São Paulo,SP,1,Sim,1,447,1,93156.23,1,515.07,-68.06768549,-23.65005094,-46.64809546
6556664929,Fortaleza,CE,0,Não,0,548,0.33,35796.74,1,486.31,61.68508189,-3.785866303,-38.52800282
1733053996,Rio de Janeiro,RJ,0,Não,0,404,0.33,67371.97,1,486.97,-82.97312076,-22.92316461,-43.45109396
3020230507,São Paulo,SP,1,Sim,1,471,1,93156.23,1,515.07,-44.06768549,-23.65005094,-46.64809546
4686685591,Fortaleza,CE,4,Sim,1,689,3.67,35796.74,4,624.1,64.89969179,-3.785866303,-38.52800282
7246955750,Rio de Janeiro,RJ,4,Sim,1,822,3.67,67371.97,4,624.76,197.2414891,-22.92316461,-43.45109396
9596740587,Manaus,AM,0,Não,0,386,0,61855.15,0,473.08,-87.07958061,-2.625918589,-60.25963252
5500944179,Fortaleza,CE,3,Sim,1,559,3.33,35796.74,4,610.32,-51.3217692,-3.785866303,-38.52800282
5344471150,Belo Horizonte,MG,1,Sim,1,571,0.67,56227.29,0,500.52,70.48065709,-19.90269606,-43.9599942
1855052030,Fortaleza,CE,3,Sim,1,578,2.67,35796.74,2,582.76,-4.764691178,-3.785866303,-38.52800282
2933144450,Fortaleza,CE,1,Sim,1,557,0.67,35796.74,0,500.09,56.90654288,-3.785866303,-38.52800282
1227830316,Belo Horizonte,MG,2,Sim,1,538,2.33,56227.29,3,569.41,-31.41203796,-19.90269606,-43.9599942
3426966957,São Paulo,SP,2,Sim,1,545,2.33,93156.23,3,570.18,-25.18184153,-23.65005094,-46.64809546
4916462519,São Paulo,SP,2,Sim,1,534,2,93156.23,2,556.4,-22.40330252,-23.65005094,-46.64809546
5132557014,São Paulo,SP,0,Não,0,547,0.33,93156.23,1,487.51,59.48939253,-23.65005094,-46.64809546
9655496581,Fortaleza,CE,3,Sim,1,792,3.33,35796.74,4,610.32,181.6782308,-3.785866303,-38.52800282
5660900569,São Paulo,SP,1,Não,0,580,0.67,93156.23,1,501.29,78.71085352,-23.65005094,-46.64809546
1152824154,Manaus,AM,1,Sim,1,469,0.67,61855.15,0,500.64,-31.63665863,-2.625918589,-60.25963252
6073292875,Belo Horizonte,MG,0,Não,0,427,0.33,56227.29,1,486.74,-59.7408039,-19.90269606,-43.9599942
9685594048,Rio de Janeiro,RJ,3,Sim,1,786,3.33,67371.97,4,610.98,175.0200281,-22.92316461,-43.45109396
5953664220,São Paulo,SP,3,Sim,1,811,3.33,93156.23,4,611.52,199.4825414,-23.65005094,-46.64809546
4963954512,São Paulo,SP,3,Sim,1,664,3,93156.23,3,597.74,66.26108045,-23.65005094,-46.64809546
5105639992,Manaus,AM,4,Sim,1,592,3.67,61855.15,4,624.64,-32.64350972,-2.625918589,-60.25963252
2831400069,Manaus,AM,1,Sim,1,450,1,61855.15,1,514.42,-64.41519764,-2.625918589,-60.25963252
3920775582,Rio de Janeiro,RJ,2,Sim,1,637,2.33,67371.97,3,569.64,67.35564518,-22.92316461,-43.45109396
6686088110,Manaus,AM,0,Sim,1,467,0.33,61855.15,0,486.86,-19.85811962,-2.625918589,-60.25963252
1547936741,Belo Horizonte,MG,0,Sim,1,505,0.67,56227.29,1,500.52,4.480657087,-19.90269606,-43.9599942
8927258006,Belo Horizonte,MG,2,Sim,1,696,2.33,56227.29,3,569.41,126.587962,-19.90269606,-43.9599942
2774656788,Belo Horizonte,MG,0,Sim,1,302,0.67,56227.29,1,500.52,-198.5193429,-19.90269606,-43.9599942
2801257011,Belo Horizonte,MG,2,Sim,1,679,2,56227.29,2,555.63,123.366501,-19.90269606,-43.9599942
9930037620,São Paulo,SP,3,Sim,1,473,3,93156.23,3,597.74,-124.7389195,-23.65005094,-46.64809546
2151100613,São Paulo,SP,0,Não,0,428,0.33,93156.23,1,487.51,-59.51060747,-23.65005094,-46.64809546
8595310674,Fortaleza,CE,0,Não,0,406,0.33,35796.74,1,486.31,-80.31491811,-3.785866303,-38.52800282
8571164264,São Paulo,SP,3,Sim,1,704,3.33,93156.23,4,611.52,92.48254144,-23.65005094,-46.64809546
9627168044,São Paulo,SP,2,Sim,1,746,2,93156.23,2,556.4,189.5966975,-23.65005094,-46.64809546
4067264414,São Paulo,SP,0,Não,0,657,0,93156.23,0,473.73,183.2679315,-23.65005094,-46.64809546
9931469178,Rio de Janeiro,RJ,4,Sim,1,788,7.67,67371.97,16,790.1,-2.100978989,-22.92316461,-43.45109396
5750629177,Belo Horizonte,MG,0,Sim,1,355,0.33,56227.29,0,486.74,-131.7408039,-19.90269606,-43.9599942
1439049468,Fortaleza,CE,1,Sim,1,556,1,35796.74,1,513.87,42.12800387,-3.785866303,-38.52800282
4703700283,Belo Horizonte,MG,3,Sim,1,730,7.33,56227.29,16,776.09,-46.09012312,-19.90269606,-43.9599942
9137235932,Rio de Janeiro,RJ,1,Sim,1,452,0.67,67371.97,0,500.75,-48.75165977,-22.92316461,-43.45109396
7463388122,Fortaleza,CE,3,Sim,1,693,3.33,35796.74,4,610.32,82.6782308,-3.785866303,-38.52800282
2795857631,Fortaleza,CE,3,Sim,1,534,2.67,35796.74,2,582.76,-48.76469118,-3.785866303,-38.52800282
4086379579,São Paulo,SP,2,Sim,1,537,2.33,93156.23,3,570.18,-33.18184153,-23.65005094,-46.64809546
5776426721,Rio de Janeiro,RJ,1,Sim,1,393,0.67,67371.97,0,500.75,-107.7516598,-22.92316461,-43.45109396
5330178834,Belo Horizonte,MG,1,Sim,1,291,1,56227.29,1,514.3,-223.2978819,-19.90269606,-43.9599942
7695170569,Fortaleza,CE,4,Sim,1,722,3.67,35796.74,4,624.1,97.89969179,-3.785866303,-38.52800282
5442117698,Fortaleza,CE,3,Sim,1,732,7.33,35796.74,16,775.66,-43.66423732,-3.785866303,-38.52800282
9629626899,Rio de Janeiro,RJ,3,Sim,1,589,2.67,67371.97,2,583.42,5.577106165,-22.92316461,-43.45109396
6623969654,Rio de Janeiro,RJ,3,Sim,1,684,3,67371.97,3,597.2,86.79856716,-22.92316461,-43.45109396
8122274599,Manaus,AM,3,Sim,1,562,2.67,61855.15,2,583.31,-21.30789269,-2.625918589,-60.25963252
4557857033,Belo Horizonte,MG,3,Sim,1,596,2.67,56227.29,2,583.19,12.80942303,-19.90269606,-43.9599942
4195668058,São Paulo,SP,2,Sim,1,642,2.33,93156.23,3,570.18,71.81815847,-23.65005094,-46.64809546
8872381487,Fortaleza,CE,3,Sim,1,676,3,35796.74,3,596.54,79.45676981,-3.785866303,-38.52800282
6240144670,Manaus,AM,3,Sim,1,620,2.67,61855.15,2,583.31,36.69210731,-2.625918589,-60.25963252
1656966234,Belo Horizonte,MG,2,Sim,1,615,2,56227.29,2,555.63,59.36650105,-19.90269606,-43.9599942
1518744106,Rio de Janeiro,RJ,1,Não,0,474,0.67,67371.97,1,500.75,-26.75165977,-22.92316461,-43.45109396
3218550386,Belo Horizonte,MG,1,Não,0,394,0.67,56227.29,1,500.52,-106.5193429,-19.90269606,-43.9599942
8507274923,Belo Horizonte,MG,3,Sim,1,560,3,56227.29,3,596.97,-36.96911599,-19.90269606,-43.9599942
2793745877,Belo Horizonte,MG,3,Sim,1,669,7.33,56227.29,16,776.09,-107.0901231,-19.90269606,-43.9599942
4401446656,Manaus,AM,3,Sim,1,801,3.33,61855.15,4,610.86,190.1350293,-2.625918589,-60.25963252
2456700559,Fortaleza,CE,3,Sim,1,616,3,35796.74,3,596.54,19.45676981,-3.785866303,-38.52800282
8979573299,Rio de Janeiro,RJ,1,Sim,1,386,1,67371.97,1,514.53,-128.5301988,-22.92316461,-43.45109396
1502704745,Manaus,AM,2,Sim,1,570,2.33,61855.15,3,569.53,0.470646322,-2.625918589,-60.25963252
8372878047,Fortaleza,CE,1,Não,0,349,0.33,35796.74,0,486.31,-137.3149181,-3.785866303,-38.52800282
7342036572,Rio de Janeiro,RJ,2,Sim,1,520,2.33,67371.97,3,569.64,-49.64435482,-22.92316461,-43.45109396
7666479989,Manaus,AM,3,Sim,1,680,3,61855.15,3,597.09,82.9135683,-2.625918589,-60.25963252
6782168653,Manaus,AM,3,Sim,1,648,3,61855.15,3,597.09,50.9135683,-2.625918589,-60.25963252
4261721454,Belo Horizonte,MG,3,Sim,1,690,3,56227.29,3,596.97,93.03088401,-19.90269606,-43.9599942
6591337289,Fortaleza,CE,1,Não,0,310,0.67,35796.74,1,500.09,-190.0934571,-3.785866303,-38.52800282
2473362815,Fortaleza,CE,1,Sim,1,474,0.67,35796.74,0,500.09,-26.09345712,-3.785866303,-38.52800282
4428556391,Rio de Janeiro,RJ,4,Sim,1,689,3.67,67371.97,4,624.76,64.24148913,-22.92316461,-43.45109396
5330897532,Manaus,AM,0,Sim,1,478,0.67,61855.15,1,500.64,-22.63665863,-2.625918589,-60.25963252
9246826020,Rio de Janeiro,RJ,3,Sim,1,739,7.33,67371.97,16,776.32,-37.32243998,-22.92316461,-43.45109396
4952539735,São Paulo,SP,2,Sim,1,524,2,93156.23,2,556.4,-32.40330252,-23.65005094,-46.64809546
8883690777,Manaus,AM,1,Sim,1,455,1,61855.15,1,514.42,-59.41519764,-2.625918589,-60.25963252
3971459740,Belo Horizonte,MG,0,Sim,1,512,0.67,56227.29,1,500.52,11.48065709,-19.90269606,-43.9599942
5778168890,Manaus,AM,0,Sim,1,441,0.67,61855.15,1,500.64,-59.63665863,-2.625918589,-60.25963252
4510759757,Fortaleza,CE,0,Não,0,347,0.33,35796.74,1,486.31,-139.3149181,-3.785866303,-38.52800282
8293356651,São Paulo,SP,4,Sim,1,897,3.67,93156.23,4,625.3,271.7040024,-23.65005094,-46.64809546
6045083610,São Paulo,SP,1,Não,0,459,0.67,93156.23,1,501.29,-42.28914648,-23.65005094,-46.64809546
1679148417,Belo Horizonte,MG,1,Sim,1,491,0.67,56227.29,0,500.52,-9.519342913,-19.90269606,-43.9599942
8035170333,Manaus,AM,1,Não,0,404,0.67,61855.15,1,500.64,-96.63665863,-2.625918589,-60.25963252
6221133033,Rio de Janeiro,RJ,3,Sim,1,636,2.67,67371.97,2,583.42,52.57710617,-22.92316461,-43.45109396
4156727820,São Paulo,SP,3,Sim,1,688,3,93156.23,3,597.74,90.26108045,-23.65005094,-46.64809546
8393739690,Fortaleza,CE,2,Sim,1,815,2.33,35796.74,3,568.99,246.0138478,-3.785866303,-38.52800282
9504258363,São Paulo,SP,1,Sim,1,445,1,93156.23,1,515.07,-70.06768549,-23.65005094,-46.64809546
2345911329,Rio de Janeiro,RJ,1,Não,0,385,0.67,67371.97,1,500.75,-115.7516598,-22.92316461,-43.45109396
8774429526,Belo Horizonte,MG,2,Sim,1,671,2.33,56227.29,3,569.41,101.587962,-19.90269606,-43.9599942
1730704214,Manaus,AM,4,Sim,1,696,7.67,61855.15,16,789.99,-93.98597784,-2.625918589,-60.25963252
7708658773,Rio de Janeiro,RJ,2,Sim,1,636,2,67371.97,2,555.87,80.13418419,-22.92316461,-43.45109396
3391489944,Belo Horizonte,MG,0,Sim,1,544,0.33,56227.29,0,486.74,57.2591961,-19.90269606,-43.9599942
7122748053,São Paulo,SP,2,Sim,1,485,2,93156.23,2,556.4,-71.40330252,-23.65005094,-46.64809546
8247209548,Manaus,AM,3,Sim,1,663,2.67,61855.15,2,583.31,79.69210731,-2.625918589,-60.25963252
7671921162,Belo Horizonte,MG,0,Sim,1,335,0.33,56227.29,0,486.74,-151.7408039,-19.90269606,-43.9599942
2969920930,Fortaleza,CE,3,Sim,1,840,7.33,35796.74,16,775.66,64.33576268,-3.785866303,-38.52800282
1710260564,São Paulo,SP,2,Sim,1,567,2.33,93156.23,3,570.18,-3.181841528,-23.65005094,-46.64809546
3962246000,Belo Horizonte,MG,4,Sim,1,829,3.67,56227.29,4,624.53,204.473806,-19.90269606,-43.9599942
3483478035,São Paulo,SP,3,Sim,1,893,7.33,93156.23,16,776.86,116.1400733,-23.65005094,-46.64809546
3571127133,São Paulo,SP,1,Não,0,417,0.33,93156.23,0,487.51,-70.51060747,-23.65005094,-46.64809546
9042644186,Fortaleza,CE,2,Sim,1,697,2,35796.74,2,555.21,141.7923868,-3.785866303,-38.52800282
2951077907,Manaus,AM,1,Não,0,298,0.67,61855.15,1,500.64,-202.6366586,-2.625918589,-60.25963252
4016860309,Rio de Janeiro,RJ,3,Sim,1,542,3,67371.97,3,597.2,-55.20143284,-22.92316461,-43.45109396
7517323220,Manaus,AM,4,Sim,1,784,7.67,61855.15,16,789.99,-5.985977843,-2.625918589,-60.25963252
6616632623,Belo Horizonte,MG,4,Sim,1,685,7.67,56227.29,16,789.87,-104.8686621,-19.90269606,-43.9599942
6158998614,São Paulo,SP,1,Sim,1,464,1,93156.23,1,515.07,-51.06768549,-23.65005094,-46.64809546
6480887797,Fortaleza,CE,4,Sim,1,689,3.67,35796.74,4,624.1,64.89969179,-3.785866303,-38.52800282
2816205988,São Paulo,SP,3,Sim,1,730,3.33,93156.23,4,611.52,118.4825414,-23.65005094,-46.64809546
9783705806,Fortaleza,CE,3,Sim,1,539,3,35796.74,3,596.54,-57.54323019,-3.785866303,-38.52800282
3684469624,Manaus,AM,0,Não,0,512,0,61855.15,0,473.08,38.92041939,-2.625918589,-60.25963252
3095414069,Manaus,AM,4,Sim,1,808,7.67,61855.15,16,789.99,18.01402216,-2.625918589,-60.25963252
6104002710,Manaus,AM,3,Sim,1,751,7.33,61855.15,16,776.21,-25.20743883,-2.625918589,-60.25963252
6251238468,Rio de Janeiro,RJ,3,Sim,1,590,3.33,67371.97,4,610.98,-20.97997186,-22.92316461,-43.45109396
9769557103,Rio de Janeiro,RJ,2,Sim,1,605,2,67371.97,2,555.87,49.13418419,-22.92316461,-43.45109396
3009396957,São Paulo,SP,3,Sim,1,689,3,93156.23,3,597.74,91.26108045,-23.65005094,-46.64809546
8343555319,São Paulo,SP,4,Sim,1,714,3.67,93156.23,4,625.3,88.70400243,-23.65005094,-46.64809546
6448411443,Belo Horizonte,MG,0,Sim,1,502,0.67,56227.29,1,500.52,1.480657087,-19.90269606,-43.9599942
2545683994,Fortaleza,CE,3,Sim,1,488,3,35796.74,3,596.54,-108.5432302,-3.785866303,-38.52800282
9425181764,Rio de Janeiro,RJ,4,Sim,1,640,7.67,67371.97,16,790.1,-150.100979,-22.92316461,-43.45109396
7430226667,São Paulo,SP,1,Sim,1,608,1,93156.23,1,515.07,92.93231451,-23.65005094,-46.64809546
6198893614,Rio de Janeiro,RJ,1,Não,0,591,0.33,67371.97,0,486.97,104.0268792,-22.92316461,-43.45109396
8598526738,Manaus,AM,3,Sim,1,696,3,61855.15,3,597.09,98.9135683,-2.625918589,-60.25963252
3297395578,São Paulo,SP,4,Sim,1,686,3.67,93156.23,4,625.3,60.70400243,-23.65005094,-46.64809546
5621814250,Manaus,AM,0,Não,0,398,0.33,61855.15,1,486.86,-88.85811962,-2.625918589,-60.25963252
1822457928,São Paulo,SP,0,Não,0,385,0,93156.23,0,473.73,-88.73206846,-23.65005094,-46.64809546
1000226884,São Paulo,SP,3,Sim,1,592,2.67,93156.23,2,583.96,8.039619461,-23.65005094,-46.64809546
6179832453,São Paulo,SP,4,Sim,1,749,3.67,93156.23,4,625.3,123.7040024,-23.65005094,-46.64809546
9301511298,Belo Horizonte,MG,0,Sim,1,426,0.67,56227.29,1,500.52,-74.51934291,-19.90269606,-43.9599942
3383135241,São Paulo,SP,0,Sim,1,434,0.67,93156.23,1,501.29,-67.28914648,-23.65005094,-46.64809546
3725306795,Fortaleza,CE,4,Sim,1,724,7.67,35796.74,16,789.44,-65.44277633,-3.785866303,-38.52800282
7233748458,Rio de Janeiro,RJ,2,Sim,1,597,2,67371.97,2,555.87,41.13418419,-22.92316461,-43.45109396
8282067468,Belo Horizonte,MG,1,Não,0,516,0.33,56227.29,0,486.74,29.2591961,-19.90269606,-43.9599942
9224373393,Fortaleza,CE,2,Sim,1,502,2.33,35796.74,3,568.99,-66.98615217,-3.785866303,-38.52800282
2127739751,Manaus,AM,0,Não,0,442,0,61855.15,0,473.08,-31.07958061,-2.625918589,-60.25963252
5111630660,Belo Horizonte,MG,2,Sim,1,573,2,56227.29,2,555.63,17.36650105,-19.90269606,-43.9599942
8385068388,Rio de Janeiro,RJ,2,Sim,1,549,2,67371.97,2,555.87,-6.865815814,-22.92316461,-43.45109396
1101860974,São Paulo,SP,4,Sim,1,834,7.67,93156.23,16,790.64,43.36153431,-23.65005094,-46.64809546
3623995341,São Paulo,SP,4,Sim,1,734,3.67,93156.23,4,625.3,108.7040024,-23.65005094,-46.64809546
5161984908,Belo Horizonte,MG,3,Sim,1,872,7.33,56227.29,16,776.09,95.90987688,-19.90269606,-43.9599942
4761176060,Manaus,AM,2,Sim,1,791,2.33,61855.15,3,569.53,221.4706463,-2.625918589,-60.25963252
1770947773,Fortaleza,CE,3,Sim,1,697,7.33,35796.74,16,775.66,-78.66423732,-3.785866303,-38.52800282
2502644517,Belo Horizonte,MG,3,Sim,1,681,3.33,56227.29,4,610.75,70.252345,-19.90269606,-43.9599942
4115524634,Fortaleza,CE,3,Sim,1,662,3,35796.74,3,596.54,65.45676981,-3.785866303,-38.52800282
9342118992,Rio de Janeiro,RJ,3,Sim,1,618,3.33,67371.97,4,610.98,7.020028145,-22.92316461,-43.45109396
1591687295,Fortaleza,CE,1,Sim,1,357,1,35796.74,1,513.87,-156.8719961,-3.785866303,-38.52800282
6771807146,Belo Horizonte,MG,4,Sim,1,689,7.67,56227.29,16,789.87,-100.8686621,-19.90269606,-43.9599942
4271660023,Belo Horizonte,MG,2,Sim,1,498,2,56227.29,2,555.63,-57.63349895,-19.90269606,-43.9599942
2701818613,Fortaleza,CE,2,Sim,1,557,2,35796.74,2,555.21,1.792386843,-3.785866303,-38.52800282
2269602137,Fortaleza,CE,1,Sim,1,434,1,35796.74,1,513.87,-79.87199613,-3.785866303,-38.52800282
8341375316,Rio de Janeiro,RJ,2,Sim,1,635,2,67371.97,2,555.87,79.13418419,-22.92316461,-43.45109396
4398834079,Belo Horizonte,MG,0,Sim,1,377,0.67,56227.29,1,500.52,-123.5193429,-19.90269606,-43.9599942
7717874059,Rio de Janeiro,RJ,1,Não,0,627,0.33,67371.97,0,486.97,140.0268792,-22.92316461,-43.45109396
2279813475,Fortaleza,CE,3,Sim,1,569,2.67,35796.74,2,582.76,-13.76469118,-3.785866303,-38.52800282
5076406964,Fortaleza,CE,2,Sim,1,620,2.33,35796.74,3,568.99,51.01384783,-3.785866303,-38.52800282
9624759032,Manaus,AM,2,Sim,1,628,2,61855.15,2,555.75,72.24918533,-2.625918589,-60.25963252
6069590274,Belo Horizonte,MG,2,Sim,1,735,2.33,56227.29,3,569.41,165.587962,-19.90269606,-43.9599942
2748797909,Fortaleza,CE,3,Sim,1,707,3.33,35796.74,4,610.32,96.6782308,-3.785866303,-38.52800282
1226096147,Belo Horizonte,MG,1,Não,0,414,0.67,56227.29,1,500.52,-86.51934291,-19.90269606,-43.9599942
3569174018,São Paulo,SP,0,Sim,1,418,0.33,93156.23,0,487.51,-69.51060747,-23.65005094,-46.64809546
5076265885,Manaus,AM,0,Sim,1,491,0.67,61855.15,1,500.64,-9.636658627,-2.625918589,-60.25963252
5550571283,São Paulo,SP,2,Sim,1,642,2,93156.23,2,556.4,85.59669748,-23.65005094,-46.64809546
2129875823,Fortaleza,CE,3,Sim,1,642,2.67,35796.74,2,582.76,59.23530882,-3.785866303,-38.52800282
8366886191,Manaus,AM,3,Sim,1,432,3,61855.15,3,597.09,-165.0864317,-2.625918589,-60.25963252
6683075252,Belo Horizonte,MG,0,Sim,1,392,0.67,56227.29,1,500.52,-108.5193429,-19.90269606,-43.9599942
5923634837,Belo Horizonte,MG,3,Sim,1,451,3,56227.29,3,596.97,-145.969116,-19.90269606,-43.9599942
5252772640,Manaus,AM,0,Sim,1,392,0.33,61855.15,0,486.86,-94.85811962,-2.625918589,-60.25963252
2918140547,Rio de Janeiro,RJ,3,Sim,1,719,2.67,67371.97,2,583.42,135.5771062,-22.92316461,-43.45109396
3199753212,São Paulo,SP,3,Sim,1,605,2.67,93156.23,2,583.96,21.03961946,-23.65005094,-46.64809546
6019535328,Manaus,AM,0,Sim,1,431,0.67,61855.15,1,500.64,-69.63665863,-2.625918589,-60.25963252
4454529484,Manaus,AM,3,Sim,1,659,2.67,61855.15,2,583.31,75.69210731,-2.625918589,-60.25963252
2560466727,Fortaleza,CE,0,Não,0,348,0,35796.74,0,472.54,-124.5363791,-3.785866303,-38.52800282
3127373094,Manaus,AM,0,Sim,1,535,0.67,61855.15,1,500.64,34.36334137,-2.625918589,-60.25963252
7686595823,Rio de Janeiro,RJ,0,Sim,1,462,0.67,67371.97,1,500.75,-38.75165977,-22.92316461,-43.45109396
8293779838,Rio de Janeiro,RJ,0,Não,0,490,0,67371.97,0,473.19,16.80541825,-22.92316461,-43.45109396
8053663260,São Paulo,SP,3,Sim,1,629,2.67,93156.23,2,583.96,45.03961946,-23.65005094,-46.64809546
2560676057,Belo Horizonte,MG,0,Sim,1,602,0.67,56227.29,1,500.52,101.4806571,-19.90269606,-43.9599942
9542156132,Belo Horizonte,MG,3,Sim,1,716,3,56227.29,3,596.97,119.030884,-19.90269606,-43.9599942
3880647757,Rio de Janeiro,RJ,3,Sim,1,663,3.33,67371.97,4,610.98,52.02002814,-22.92316461,-43.45109396
5484341947,São Paulo,SP,0,Não,0,457,0,93156.23,0,473.73,-16.73206846,-23.65005094,-46.64809546
9300209533,Fortaleza,CE,0,Sim,1,418,0.33,35796.74,0,486.31,-68.31491811,-3.785866303,-38.52800282
8288950916,Rio de Janeiro,RJ,1,Não,0,487,0.33,67371.97,0,486.97,0.026879237,-22.92316461,-43.45109396
8343986266,Belo Horizonte,MG,1,Sim,1,480,0.67,56227.29,0,500.52,-20.51934291,-19.90269606,-43.9599942
4542159034,Belo Horizonte,MG,1,Sim,1,520,1,56227.29,1,514.3,5.702118077,-19.90269606,-43.9599942
8378483345,Rio de Janeiro,RJ,1,Não,0,429,0.67,67371.97,1,500.75,-71.75165977,-22.92316461,-43.45109396
5053542417,São Paulo,SP,1,Sim,1,403,0.67,93156.23,0,501.29,-98.28914648,-23.65005094,-46.64809546
7210296385,Fortaleza,CE,3,Sim,1,599,3,35796.74,3,596.54,2.456769812,-3.785866303,-38.52800282
5571585172,Rio de Janeiro,RJ,0,Não,0,362,0,67371.97,0,473.19,-111.1945818,-22.92316461,-43.45109396
5483536161,Manaus,AM,3,Sim,1,670,7.33,61855.15,16,776.21,-106.2074388,-2.625918589,-60.25963252
2057724759,Manaus,AM,1,Não,0,367,0.33,61855.15,0,486.86,-119.8581196,-2.625918589,-60.25963252
6542564925,Fortaleza,CE,3,Sim,1,554,3.33,35796.74,4,610.32,-56.3217692,-3.785866303,-38.52800282
2197247069,Rio de Janeiro,RJ,3,Sim,1,596,2.67,67371.97,2,583.42,12.57710617,-22.92316461,-43.45109396
1204368250,Manaus,AM,0,Sim,1,405,0.67,61855.15,1,500.64,-95.63665863,-2.625918589,-60.25963252
3589881769,Belo Horizonte,MG,1,Sim,1,429,0.67,56227.29,0,500.52,-71.51934291,-19.90269606,-43.9599942
8182314644,São Paulo,SP,3,Sim,1,606,3,93156.23,3,597.74,8.261080451,-23.65005094,-46.64809546
3284732324,Fortaleza,CE,2,Sim,1,545,2,35796.74,2,555.21,-10.20761316,-3.785866303,-38.52800282
1839969531,Rio de Janeiro,RJ,3,Sim,1,569,3,67371.97,3,597.2,-28.20143284,-22.92316461,-43.45109396
2095232329,Rio de Janeiro,RJ,3,Sim,1,702,7.33,67371.97,16,776.32,-74.32243998,-22.92316461,-43.45109396
3481356242,São Paulo,SP,3,Sim,1,682,2.67,93156.23,2,583.96,98.03961946,-23.65005094,-46.64809546
7005006356,Fortaleza,CE,2,Sim,1,522,2,35796.74,2,555.21,-33.20761316,-3.785866303,-38.52800282
1320669315,Belo Horizonte,MG,1,Não,0,441,0.33,56227.29,0,486.74,-45.7408039,-19.90269606,-43.9599942
6521288145,São Paulo,SP,3,Sim,1,607,7.33,93156.23,16,776.86,-169.8599267,-23.65005094,-46.64809546
8128876226,São Paulo,SP,3,Sim,1,686,3.33,93156.23,4,611.52,74.48254144,-23.65005094,-46.64809546
4474776935,Manaus,AM,0,Não,0,412,0.33,61855.15,1,486.86,-74.85811962,-2.625918589,-60.25963252
3156769421,Belo Horizonte,MG,2,Sim,1,563,2,56227.29,2,555.63,7.366501046,-19.90269606,-43.9599942
1605177837,Belo Horizonte,MG,3,Sim,1,636,3,56227.29,3,596.97,39.03088401,-19.90269606,-43.9599942
4152056626,Rio de Janeiro,RJ,3,Sim,1,586,2.67,67371.97,2,583.42,2.577106165,-22.92316461,-43.45109396
